-0.0070282,0.0259261,0.777144
-0.0234511,0.0282733,0.725727
-0.033147,0.0377586,0.684605
-0.0253649,-0.0267959,0.91965
-0.0198003,-0.00444749,0.790751
-0.0246108,-0.00210162,0.784893
-0.0114207,-0.0145905,0.852089
-0.00294422,-0.0177326,0.819685
0.0429917,0.0103589,1.0071
0.0248726,-0.0122507,0.486489
0.0324224,-0.0266217,0.845838
0.03479,0.0103114,0.689144
0.0242195,0.026754,0.913565
-0.01842,0.0288016,0.965806
-0.00811538,0.0302872,0.713989
-0.0362051,0.00959781,0.762614
-0.0376881,-0.00274059,0.819898
-0.0359109,-0.0147826,0.850075
-0.00877911,-0.00101899,0.825994
-0.00991867,-0.0240638,0.501674
0.0071376,-0.0369145,0.549061
0.0263564,-0.0154958,0.883612
0.0347984,-0.0151655,0.820073
0.0280417,-0.000719723,0.795739
0.0331196,0.0165781,0.820969
-0.00810796,0.0505463,0.96388
0.0048996,0.0533189,0.765713
-0.00990649,0.0114754,0.923479
-0.0393853,0.00833864,0.695255
-0.0245736,-0.00508164,0.79478
-0.0363456,-0.0268234,0.836251
6.69962e-05,-0.0257629,0.943048
0.025949,-0.0394178,0.960403
0.0156486,-0.0317855,0.91827
0.0142519,-0.0132206,0.971187
0.0337301,0.0145453,0.998263
0.0268365,0.0156799,0.958663
-0.00243308,0.0153923,1.01549
0.00957136,0.0241976,0.548578
-0.00498415,0.0115793,1.09927
-0.00846409,0.0264039,0.818079
-0.0316863,0.0278306,1.11019
-0.038425,0.00797836,0.912746
-0.000400204,-0.0355595,1.15603
-0.00409741,-0.0239251,0.84804
0.020087,-0.0304351,1.0443
0.0205716,-0.0203866,0.995788
0.0361868,-0.0172982,0.966174
0.0222589,0.0386781,1.13496
0.0187223,0.0217159,0.88964
-0.00343601,0.0378072,1.0791
-0.0294157,0.0331604,0.904411
-0.0320701,0.0251745,0.789199
-0.0517494,-0.0252658,1.19062
-0.0338347,-0.0237578,1.04836
-0.0134371,-0.0237113,0.831948
-0.0173807,-0.0253277,0.977834
-0.0109039,-0.0278171,0.963142
0.0297354,-0.0315547,1.13354
0.0297429,-0.0368132,1.01969
0.0196077,0.0238486,0.965307
0.0292395,0.0311384,1.017
0.027295,0.0214597,0.7826
0.0016558,0.0269575,0.285398
0.00387604,0.0261971,0.729434
-0.0323229,0.0176982,0.980655
-0.0474896,0.00464783,1.01333
-0.0215857,-0.0221238,0.839075
-0.0253676,-0.0290168,0.725604
-0.0176783,-0.0306942,0.939856
0.00229815,-0.00787774,1.07767
0.0339814,-0.0151695,1.02427
0.0174466,-0.00230333,0.954059
0.015659,0.00643581,0.922125
0.0419016,-0.000229364,1.09465
0.00377225,0.0259168,1.08342
-0.00247374,0.0251986,1.19736
-0.0230477,-0.0162542,1.17199
-0.0125957,0.00781031,0.749134
-0.0270475,-0.0209338,0.934348
-0.0212742,-0.0102215,0.988534
0.0114136,-0.0236943,0.949736
0.00429327,-0.0617975,0.961156
0.0288386,-0.0237481,1.05986
0.0233181,-0.00211351,1.07005
0.0282388,-0.00287853,0.963295
0.0173318,-0.00459798,0.255968
0.0197342,0.0131904,1.05596
0.0143007,0.0316007,1.03178
-0.012941,0.0479269,1.03766
-0.0294822,-0.00244534,1.06236
-0.0342632,0.00868696,0.857217
-0.0451729,-0.00224391,1.08131
-0.0236502,-0.00391725,1.11692
0.00687085,-0.0102989,1.15027
0.0102698,-0.0123373,1.06077
0.0331339,0.00930298,1.10915
0.00791468,-0.00369319,1.08021
0.0345561,0.00266186,1.1068
0.0242668,0.0226548,1.07829
0.0215342,0.0333493,0.87177
-0.0130345,0.0509108,0.95718
-0.0324577,0.019314,0.963298
-0.035976,0.00799476,1.07366
-0.0410644,0.00875651,0.97307
-0.012968,-0.0238392,0.98795
-0.0293711,-0.0250616,0.949807
-0.00152857,-0.0162833,0.86068
0.0248887,-0.0342866,1.00504
0.0354982,-0.00723185,1.05496
0.0141693,-0.00147873,0.962281
0.0138647,0.0202918,0.890817
-0.0147688,0.0241941,1.01238
0.0118066,0.0414287,0.863717
-0.0126897,0.017376,0.577485
-0.0319646,0.031699,0.542057
-0.0306474,0.0211805,1.05526
-0.0195833,-0.019046,1.10563
-0.00866042,-0.0226839,1.07158
0.00176301,-0.02856,1.08752
0.00766681,-0.00606501,1.05907
0.00405406,-0.0329692,1.03182
0.0293646,0.0027441,1.01862
0.0272364,0.00581994,1.09369
0.0277334,0.0108201,1.1539
0.0128955,0.0195652,0.988114
-0.00454465,0.0205348,1.17418
-0.0459676,0.0431674,1.11896
-0.0341426,0.0195037,1.09331
-0.0268019,-0.00125877,0.958396
-0.0273096,-0.0178536,1.00864
-0.0139546,-0.0218125,1.0187
-0.00325377,-0.033938,1.02451
0.0194931,-0.0285571,0.996339
0.0357306,-0.0236332,0.967704
0.0171076,-0.00776288,1.02453
0.0365722,0.0111147,1.03827
0.0122231,0.0329764,0.909992
-0.000802337,0.0400706,1.05947
-0.00562824,0.0430148,0.810715
-0.026604,0.0353568,0.63939
-0.0217258,-0.0080811,1.17232
-0.0372173,-0.0067175,1.0201
-0.0472979,-0.0150236,1.06673
-0.0131454,-0.0328838,0.980971
0.0338538,-0.0376656,1.058
0.021142,-0.0136532,1.03124
-0.00350609,0.00686456,1.06744
0.0191822,-0.00493196,0.973204
0.0289076,0.0194227,0.945083
-0.00259693,0.0240418,0.927125
0.00894165,0.0351949,0.916447
-3.87441e-05,0.0262361,1.06926
-0.0107344,0.0288043,0.892569
-0.0207923,0.0132145,0.98242
-0.025764,-0.0431228,1.02037
-0.018832,-0.0151303,0.868027
-0.00877991,-0.0489635,0.903204
0.0111678,-0.0238967,1.01492
0.0192859,-0.0221637,1.01577
0.0268381,0.00815725,0.988093
0.030702,0.0163123,1.00147
0.00165694,0.0255609,1.0487
0.00462652,0.0211819,1.01334
0.00276689,0.0348457,1.00099
-0.0411698,0.0210787,1.15308
-0.0155842,0.00719319,0.843441
-0.0219177,-0.00183836,0.859393
-0.0154407,-0.0302361,0.780325
0.000956488,-0.0314228,1.07608
0.00368803,-0.027794,1.07728
0.00879574,-0.0283677,1.08016
0.0204069,-0.013791,1.07274
0.0470871,0.00923352,1.07906
0.0268381,0.0115782,0.796869
0.0224397,0.0378247,1.18068
0.0103073,0.0201629,0.950685
-0.0152381,0.0179093,1.27167
-0.0240201,0.00839309,1.25494
-0.0158821,0.010248,1.14841
-0.0310372,-0.0108737,1.20141
-0.0256678,-0.0194703,1.37302
-0.0120941,-0.0234925,1.43079
0.00441392,-0.0272181,1.45655
0.0314931,-0.0113761,1.48262
0.0173641,-0.0200171,1.50027
0.0375706,0.00563721,1.51705
0.0139751,0.0440297,1.50759
0.0114926,0.0220222,1.51081
-0.0196602,0.00557187,1.51658
-0.0137968,0.0190212,1.49621
-0.0217596,0.00435353,1.492
-0.0547512,0.010816,1.60324
-0.0120878,-0.0333608,1.67307
-0.00862301,-0.0175881,1.69372
-0.00680496,-0.0134069,1.73914
0.00237695,-0.0176859,1.75603
0.0175206,-0.0147121,1.77735
0.0437286,0.000864862,-1.73413
0.0240615,-0.000472311,-1.70263
0.00854127,0.0302921,-1.68761
0.00691383,0.0109864,-1.68171
-0.00522655,0.0260945,-1.70052
-0.00736173,0.0167186,-1.6708
-0.0409404,-0.00418912,-1.69764
-0.0300516,-0.00698718,-1.65383
-0.0276316,-0.0253732,-1.63725
-0.00358802,-0.0317796,-1.67455
0.00459076,-0.0284105,-1.66302
0.00607645,0.00506698,-1.67258
0.0311585,-0.00409714,-1.61809
0.0194836,0.0276986,-1.63546
0.0213842,0.015233,-1.6478
0.00849519,0.0448698,-1.61858
0.0287231,0.0272163,-1.60329
-0.0209178,0.0237225,-1.62392
-0.0429906,0.012375,-1.63394
-0.0265814,-0.0253817,-1.64079
-0.0352578,0.00519535,-1.61605
-0.00789617,-0.00467236,-1.67799
0.0054786,-0.039884,-1.63045
0.0131999,-0.00274782,-1.586
0.0310153,-0.0249011,-1.60636
0.0295578,0.00366602,-1.62434
0.024361,0.0180186,-1.62175
0.00109432,0.0208224,-1.61896
0.0021364,0.0239174,-1.59797
0.00981536,0.0247485,-1.57677
-0.0229147,0.0193741,-1.58124
-0.0207057,-0.0060194,-1.56926
-0.0524007,-0.00296696,-1.61066
-0.015092,-0.0273384,-1.60246
-0.00724477,-0.0247377,-1.56908
0.00803948,-0.00680585,-1.56634
0.0194332,-0.0227053,-1.50143
0.0217328,-0.000855769,-1.48173
0.0303908,0.0203533,-1.43228
0.0366944,0.0315299,-1.4317
0.0141781,0.00608415,-1.4221
-0.0166553,0.0315386,-1.42814
-0.0193301,0.0266301,-1.43863
-0.0118046,-0.0120018,-1.41605
-0.0458244,-0.0163871,-1.4291
-0.00610224,0.0079557,-1.42677
0.00192598,-0.0161888,-1.46231
-0.0142294,-0.00723837,-1.4843
-0.00181314,-0.0503192,-1.45115
0.0426192,0.0139868,-1.43951
0.0311427,-0.00227815,-1.45148
0.0286956,0.0106023,-1.45504
0.0110628,0.0543957,-1.41646
0.00744423,0.0220958,-1.42158
-0.0110747,0.02633,-1.42936
-0.0130336,0.0259549,-1.42481
-0.0235045,0.000497217,-1.42104
-0.0220334,-0.010046,-1.44301
-0.0190021,-0.0159153,-1.47374
-0.00417447,-0.0217902,-1.48981
0.0137156,-0.0166174,-1.47367
0.0274983,-0.0513789,-1.46643
0.0239258,-0.0141427,-1.4464
0.0151341,0.00969289,-1.43075
0.025186,0.021949,-1.39012
0.0100869,0.0326947,-1.36249
-0.0115686,0.0213787,-1.36629
-0.0132092,0.0140326,-1.36001
-0.0418641,0.0423794,-1.33876
-0.0297008,0.00123769,-1.31632
-0.0316237,-0.038435,-1.30623
-0.00654456,-0.0184166,-1.31497
-0.00796381,-0.0416012,-1.34719
0.0134587,-0.011211,-1.33159
0.011262,-0.0261534,-1.35778
0.0405866,-0.0186879,-1.38495
0.0363053,0.00393094,-1.37129
0.0144476,0.030757,-1.35754
0.00772344,0.0294499,-1.35926
-0.0298837,0.0203819,-1.35641
-0.013256,0.0129629,-1.37637
-0.0321321,0.02511,-1.38204
-0.0507975,-0.00238529,-1.39684
-0.0108446,-0.0135457,-1.43118
-0.0175984,-0.0222747,-1.41229
-0.000121592,-0.0380278,-1.4343
0.00617585,-0.00754311,-1.43927
0.0349423,0.00106219,-1.43814
0.0381905,0.0192751,-1.44256
0.023224,0.0185236,-1.42698
-0.00284322,0.00990709,-1.44387
-0.0142903,0.0381218,-1.42933
-0.0203484,0.0295702,-1.42998
-0.0375781,0.0207609,-1.43749
-0.0141116,0.000719179,-1.45777
-0.0268925,-0.00640291,-1.48357
-0.0129417,-0.0268371,-1.49465
-0.00220091,-0.0601128,-1.52183
-0.00371342,-0.0166179,-1.48069
0.0333239,-0.0341364,-1.47429
0.0489973,0.0019809,-1.43528
0.0523208,0.0120072,-1.45747
0.0121097,0.0145451,-1.47022
0.00286271,0.0389739,-1.45348
-0.00248135,0.0254582,-1.43603
-0.00777067,0.0479917,-1.43309
-0.0423574,0.00440795,-1.44288
-0.0230462,-0.00460309,-1.4485
-0.0236568,-0.0322,-1.46831
-0.00999979,-0.0327246,-1.50219
-0.00523622,-0.0374531,-1.48821
0.0125286,-0.0395791,-1.47557
0.0259362,0.00512155,-1.45886
0.0295738,0.0199525,-1.47085
0.0327531,0.0017039,-1.4905
0.0187058,0.0357425,-1.50296
-0.0109961,0.0348813,-1.50962
-0.00297892,0.037724,-1.51869
-0.0140566,0.0170106,-1.53556
-0.0153111,-0.0164488,-1.5187
-0.0318309,-0.0203808,-1.53691
0.00635064,-0.0226971,-1.51293
-0.0276714,-0.0297258,-1.48251
0.00906843,-0.0309174,-1.47366
0.0172117,-0.0173805,-1.47724
0.0279859,-0.0141559,-1.44704
0.0394146,0.00803943,-1.4598
0.0130493,0.0241453,-1.45687
0.0200582,0.0208078,-1.45963
-0.0094808,0.0432098,-1.48701
-0.0364076,0.0223774,-1.47131
-0.0323993,0.0221828,-1.46725
-0.0196383,-0.00145122,-1.46189
-0.0353182,-0.0285072,-1.44643
-0.0105759,-0.0449758,-1.43668
0.00674164,-0.0102694,-1.42241
0.021122,-0.00477714,-1.4267
0.0228584,-0.022612,-1.41416
0.0335872,0.0194774,-1.40676
0.0244176,0.0146211,-1.36404
0.00641573,0.0408971,-1.39066
-0.0196109,0.0181777,-1.35452
0.00385659,0.0312019,-1.34781
-0.0256257,0.0285871,-1.33161
-0.0208711,0.00488265,-1.34904
-0.0447061,-0.0179031,-1.37296
-0.00766658,-0.0172918,-1.36298
-0.0182769,-0.0253623,-1.33033
-0.0071769,-0.0255655,-1.33603
0.0245386,-0.0177092,-1.30555
-0.00735033,-0.00660142,-1.29206
0.0178811,0.0150032,-1.28602
0.0233043,0.0233993,-1.28786
0.016667,0.0333286,-1.30134
-0.0215645,0.0224804,-1.27969
-0.0245917,0.0143762,-1.28611
-0.0217524,0.0195348,-1.2947
-0.0297762,-0.0201085,-1.28671
-0.030551,-0.030752,-1.30806
-0.0104583,-0.0329902,-1.31649
-0.00335399,-0.0346081,-1.32364
0.0199733,-0.0137871,-1.32507
0.0202488,0.00470311,-1.32798
0.00987136,0.00895065,-1.32258
0.0378833,0.0105283,-1.30783
0.0175845,0.0389352,-1.28547
-0.00171532,0.0373347,-1.28468
0.0039813,0.0362193,-1.31753
-0.015595,0.0201286,-1.30858
-0.0350102,-0.00789662,-1.30209
-0.0186548,-0.0134523,-1.2836
-0.0070027,-0.0103432,-1.28844
0.000378414,-0.0148156,-1.30369
0.00308081,-0.0570589,-1.30535
0.0198955,-0.014009,-1.31163
0.010847,-0.0167813,-1.3106
0.0256092,-2.57832e-05,-1.29371
0.0222673,0.0208538,-1.29793
-0.000749314,0.0309762,-1.31061
0.0059717,0.0221541,-1.29663
-0.0112885,0.0191825,-1.29809
-0.0396302,0.0163856,-1.30558
-0.0213143,-0.00879131,-1.28825
-0.0293129,-0.03398,-1.29398
-0.00694724,-0.0159435,-1.30106
-0.011496,-0.0326115,-1.28555
0.0133242,-0.0173836,-1.30409
0.0331689,-0.0223959,-1.32571
0.0275337,0.00135196,-1.323
0.0153707,0.0110491,-1.32711
0.0157615,0.0421432,-1.31019
0.00294234,0.0310476,-1.2967
-0.0241324,0.0243427,-1.28074
0.00105911,0.0149315,-1.29769
-0.0366093,0.00674105,-1.31066
-0.0168884,-0.00581942,-1.3243
-0.0237718,-0.0465268,-1.34666
-0.0169572,-0.0340438,-1.3613
0.0315359,-0.0253817,-1.34982
0.0419888,-0.0257965,-1.35149
0.0362486,0.00837702,-1.36332
0.0314485,-0.00359409,-1.35888
0.0140856,0.0240069,-1.37128
-0.00498099,0.0388069,-1.35116
0.0190359,0.0101743,-1.34645
-0.0441949,0.0351708,-1.37951
-0.0153271,0.0115291,-1.39832
-0.0194535,0.00140686,-1.44216
-0.0129445,-0.00867599,-1.44299
-0.0191521,-0.0517553,-1.42719
0.00600434,-0.0132107,-1.43424
0.0111122,-0.0313674,-1.40244
0.0411329,-0.0307995,-1.39049
0.0260616,-0.00887607,-1.40151
0.0272556,0.0229,-1.37599
0.0219003,0.0314844,-1.37472
0.0202943,0.0388412,-1.36599
-0.0093188,0.0288126,-1.37184
-0.0306356,0.0166519,-1.37189
0.00396578,-0.0130385,-1.3721
-0.0315153,-0.00790734,-1.34189
-0.0208357,-0.0218119,-1.32662
-0.0228047,-0.0271833,-1.3142
0.000510599,-0.0323489,-1.30926
